record_id,start,end
NW_025408596.1,3058334,3060191
NW_025408596.1,3105064,3105303
NW_025408596.1,3186416,3187143
NW_025408596.1,3279240,3279767
NW_025408685.1,97774,100329
NW_025408685.1,582593,583843
NW_025408626.1,1129702,1132422
NW_025408626.1,1281149,1283140
NW_025408632.1,1276733,1277519
NW_025408632.1,1351588,1351947
NW_025408632.1,1543634,1547228
NW_025408632.1,1637088,1639839
NW_026056216.1,344977,345895
NW_026056961.1,2351742,2352975
NW_026056975.1,875977,876803
NC_064650.1,4533275,4536034
NW_026089550.1,1063073,1065121
NW_026089554.1,443113,445576
NW_026623152.1,1750622,1752950
NW_019028992.1,202261,203750
NW_019029014.1,5414,7236
NW_019029014.1,263683,265104
NW_019029021.1,793,1827
NW_019029037.1,113479,115990
NW_019029037.1,137680,138010
NW_003307543.1,68945,70951
NW_003307543.1,353407,357079
NW_003307543.1,372684,376387
NW_003307543.1,417646,420288
NW_003307543.1,670456,673562
NW_003307543.1,1213127,1214145
NW_003307543.1,1634323,1635313
NW_003307543.1,1668704,1668980
NW_003307543.1,1992362,1993181
NW_003307543.1,2432651,2433743
NW_003307543.1,3003505,3005154
NW_003307543.1,3604055,3608279
NW_003307543.1,3658806,3660148
NC_035790.1,95001,97014
NC_035790.1,726516,727247
NC_035790.1,1203569,1204995
NC_035790.1,1444013,1445057
NC_035790.1,1748421,1748775
NC_035790.1,2093175,2093754
NC_035790.1,2604179,2605730
NC_035790.1,2614530,2615613
NC_035790.1,3040634,3042326
NC_035790.1,3391160,3392349
NC_035790.1,4054435,4055408
NC_035790.1,4362690,4363191
NC_035790.1,4742169,4742928
NC_035790.1,4950196,4950448
NC_035790.1,6455959,6456995
NC_035790.1,6810528,6811314
NC_035790.1,7010091,7010337
NC_035790.1,8421689,8425242
NC_035790.1,8490112,8490667
NW_024467575.1,536850,538319
NW_024467575.1,915495,917221
NW_024467575.1,1946358,1947519
NW_024467575.1,2436572,2437777
NW_024467575.1,2602558,2603369
NW_024467575.1,2907221,2909546
NW_024467575.1,3022727,3024860
NW_024467585.1,4723,5536
NW_024467585.1,212315,214391
NW_024467585.1,323430,325089
NW_024467585.1,405329,407176
NW_024467585.1,472082,473048
NW_024467585.1,742036,744581
NW_024467600.1,146003,151048
NW_024467604.1,145201,146217
NW_024467622.1,76804,77125
NW_024467347.1,74434,75872
NW_024467361.1,7550,9317
NW_024467419.1,581541,582151
NW_024467419.1,601266,602157
NW_024539440.1,21010,21697
NW_024545252.1,820562,822569
NW_024545252.1,971069,972776
NW_024545252.1,1096304,1096880
NW_024545252.1,1424562,1427757
NW_024545252.1,1658564,1659545
NW_024545252.1,1676491,1678777
NW_024545252.1,1964865,1969479
NW_024545252.1,1969789,1974136
NW_024545252.1,2037495,2038491
NW_024545252.1,2132499,2133528
NW_024545252.1,2192537,2196095
NW_024545263.1,305937,307989
NW_024545274.1,47933,48332
NW_024545274.1,221335,223150
NW_024545292.1,228139,228706
NC_054862.1,143871,145441
NC_054862.1,277680,278638
NC_054862.1,493391,494955
NC_054862.1,1186812,1187510
NC_054862.1,2086579,2088346
NC_054862.1,2376396,2379045
NC_054862.1,2611271,2613464
NC_054862.1,2667125,2667476
NC_054862.1,2690440,2692155
NC_054862.1,3010804,3011653
NC_054862.1,3322992,3326485
NC_054863.1,199065,200003
NC_054863.1,272394,273792
NC_054863.1,1238374,1239329
NC_054863.1,1247064,1248267
NC_054863.1,1817399,1818117
NC_054863.1,1865727,1867554
NC_054863.1,2014521,2016846
NC_054863.1,2239813,2241282
NC_054863.1,2545010,2546675
NW_024541271.1,219641,221032
NW_024541271.1,222396,223923
NW_024541286.1,46539,52838
NW_024541286.1,234836,235352
NW_024541286.1,309760,310492
NW_024541289.1,68136,69101
NW_024541314.1,49921,50663
NW_024541337.1,105584,107048
NW_024541337.1,163273,163969
NW_024541341.1,59848,64403
NW_024541347.1,102688,106632
NW_024541355.1,9304,9600
NW_024541395.1,13618,14482
NW_024541395.1,31794,33238
NW_024542067.1,119701,119773
NW_024542067.1,340749,342527
NW_024542067.1,356671,358898
NW_024542091.1,244005,246019
NW_024542091.1,254044,254838
NW_024542093.1,21820,24262
NW_024542103.1,191008,194148
NW_024542107.1,96376,98045
NW_024542107.1,178298,180754
NW_024542116.1,196909,199274
NW_024542129.1,106485,107782
NW_024542181.1,55107,56946
NW_024542196.1,11336,11898
NW_024542196.1,23580,24584
NC_054698.1,627751,629615
NC_054698.1,1072089,1072318
NC_054698.1,1231280,1233736
NC_054698.1,1378837,1381354
NC_054698.1,1477352,1477424
NC_054698.1,1800280,1801426
NC_054698.1,1842247,1843336
NC_054698.1,2359659,2360338
NC_054698.1,2476075,2477539
NC_054698.1,2519116,2520029
NT_165979.1,267848,268287
NT_165979.1,1299519,1300740
NT_165979.1,1348969,1349863
NT_165979.1,1534754,1537082
NT_165979.1,1705076,1706918
NT_165979.1,2103353,2104417
NT_165979.1,2558224,2558566
NT_165979.1,2915222,2918301
NT_165979.1,3143417,3149459
NT_165979.1,3231157,3232261
NT_165979.1,4018942,4019554
NT_165981.1,761755,762743
NT_165981.1,779432,779702
NT_165981.1,1856126,1857228
NT_165981.1,1961637,1963664
NT_165981.1,1994043,1998146
NT_165981.1,2241196,2242051
NT_165981.1,2547414,2548341
NT_165981.1,2588952,2591555
NT_165981.1,2627477,2628657
NT_165981.1,2786546,2788341
NT_165981.1,3635494,3635866
NW_025065215.1,117963,120396
NW_025065215.1,337527,338664
NW_025065215.1,878967,881154
NW_025065215.1,891156,891942
NW_025065215.1,955133,962228
NW_025065215.1,1280997,1282425
NW_025091230.1,655951,656795
NW_024065910.1,430118,435819
NW_024065952.1,264039,266481
NW_024065952.1,344308,346019
NW_024065954.1,70464,76025
NW_024065954.1,130083,133743
NW_024065954.1,368081,368933
NW_024065993.1,684,1509
NW_007361013.1,36505,38992
NW_007361013.1,129156,129246
NW_007361013.1,258389,260235
NW_007361013.1,294023,295171
NW_007361013.1,495909,498844
NW_007361013.1,722937,724733
NW_007361013.1,875967,877293
NW_007361030.1,52230,54176
NW_007361030.1,264736,265692
NW_007361050.1,38734,42073
NW_007361073.1,125231,127309
NW_007361074.1,65827,67233
NW_007361095.1,57092,58061
NW_025544662.1,162891,163545
NW_025544662.1,364140,365030
NW_025544662.1,524053,525295
NW_025544662.1,1464001,1465519
NW_025544666.1,319328,321543
NW_025544666.1,351134,352117
NW_025544669.1,473775,474937
NW_025544695.1,707094,709258
NW_025544695.1,1280149,1283927
NW_025544695.1,1356700,1357057
NW_025544715.1,169064,172804
NW_025544717.1,412856,413888
NW_025544765.1,65090,65904
NW_025544765.1,79883,80951
NC_030961.1,797708,799013
NC_030961.1,1784838,1786868
NC_030961.1,2555499,2557899
NW_017263917.1,110740,111571
NW_017263917.1,185794,186382
NW_017263917.1,290919,293334
NW_017263917.1,631112,631340
NW_017263917.1,743008,744245
NW_017263917.1,1458889,1459288
NW_017263917.1,2139276,2140038
NW_017263917.1,3113071,3114736
NW_017263917.1,3222934,3225538
NW_017263917.1,3376388,3377590
NW_017263917.1,3595210,3596742
NW_017263917.1,4419926,4421288
NW_023500908.1,230758,232110
NW_023500908.1,455691,457739
NW_023500908.1,921419,922390
NW_023500908.1,1095829,1097352
NW_023500908.1,1222901,1224488
NW_023500908.1,2278008,2279955
NW_023500908.1,3697358,3698610
NW_023500908.1,3801099,3803788
NW_023500908.1,4654062,4655147
NW_023500908.1,5607717,5609552
NW_023500908.1,6395994,6397111
NW_023500908.1,6526803,6527753
NW_023500908.1,6994848,6995985
NW_023500951.1,15105,16624
NW_023336260.1,420563,422502
NW_023336260.1,589583,590852
NW_023336260.1,1023083,1023720
NW_023336260.1,1443286,1446577
NW_023336260.1,2424893,2425600
NW_023336260.1,4114165,4115395
NW_023336266.1,221060,224058
NW_023336266.1,875703,876741
NW_023336266.1,1424115,1425761
NW_023336266.1,1494574,1500042
NW_023336266.1,2133133,2134392
NW_023501018.1,1484674,1486386
NW_023501018.1,1926521,1927007
NW_023501018.1,2624748,2625246
NW_023501018.1,2863375,2866481
NW_023501018.1,3034238,3035783
NW_023501018.1,3224981,3225704
NW_023501018.1,3618485,3619992
NW_023501018.1,3759065,3759746
NW_023501018.1,4001994,4007532
NW_023501018.1,4735002,4737066
NW_023501018.1,5214238,5215336
NW_023501022.1,223791,225471
NW_023501022.1,1958095,1960003
NW_023501022.1,2342914,2348207
NW_023501022.1,2679273,2680132
NW_023501022.1,2690588,2691308
NW_023501022.1,2711566,2713914
NW_023501022.1,3491180,3492428
NW_023501022.1,3600766,3603369
NW_023501022.1,3696353,3697673
NW_023501022.1,3848386,3849193
NW_023501022.1,3904855,3905239
NW_023501022.1,4031284,4032476
NW_023501022.1,4043362,4044757
NW_023501023.1,107122,108206
NW_023501023.1,212025,212583
NW_023501023.1,514313,515478
NW_023501023.1,1139915,1141222
NW_023501023.1,1227514,1229985
NW_023501023.1,1592738,1594048
NW_023501023.1,2294214,2295861
NW_023501023.1,2515650,2516829
NW_023501023.1,2847571,2847951
NW_023501023.1,2942700,2944941
NW_023501023.1,2950621,2952135
NW_023501023.1,3725769,3726165
NW_023501023.1,3732574,3733435
NW_025764279.1,69351,71097
NW_025764279.1,688711,690372
NW_025764279.1,1178891,1179915
NW_025764279.1,1791428,1793099
NW_025764279.1,2581859,2583025
NW_025764289.1,10716,11619
NW_025764289.1,451174,452179
NW_025764289.1,591874,594165
NW_025764289.1,711269,712910
NW_025764289.1,972433,973867
NW_025764289.1,1171338,1176384
NW_007360326.1,328816,331497
NW_007360326.1,463448,465112
NW_007360326.1,693643,694550
NW_007360326.1,803156,804755
NW_017264775.1,251576,253108
NW_017264775.1,557066,563233
NW_017264775.1,578225,578795
NW_025544816.1,103776,106205
NW_025544785.1,903696,905942
NW_025544785.1,1523964,1527047
NW_025544789.1,97923,99918
NW_025544789.1,152392,152810
NW_004504311.1,461358,463573
NW_004504311.1,494541,495883
NW_004504311.1,494673,494775
NW_004504311.1,1297565,1298949
NW_004504311.1,1692999,1694566
NW_004504311.1,1881442,1884656
NW_004504311.1,2062868,2064137
NW_004504311.1,2176520,2179814
NW_004504311.1,2181570,2182737
NW_004504311.1,2743483,2744494
NW_004504311.1,2801441,2803103
NW_004504311.1,3666213,3666834
NW_004504311.1,3772905,3776772
NW_004504311.1,3781850,3782333
NW_024537415.1,208196,208610
NW_024537415.1,238022,239759
NW_024537423.1,400325,402594
NW_024537455.1,135216,135881
NW_024537455.1,177676,179406
NW_024537455.1,210131,214626
NW_024537458.1,79097,81758
NW_024537486.1,31419,32660
NW_024538560.1,52672,53673
NW_024538560.1,647769,648602
NW_024538560.1,851289,852096
NW_024538560.1,1775553,1776807
NW_024538568.1,694697,696013
NW_024538568.1,869593,870479
NW_024538568.1,993986,994735
NW_024538574.1,6465,7382
NW_024538574.1,142127,143312
NW_024538574.1,172270,173270
NW_024538574.1,533233,535252
NW_024538574.1,578942,581068
NW_024538586.1,96052,97131
NW_024538587.1,411673,414632
NW_024538892.1,9018,9258
NW_024540255.1,596823,599930
NW_024540262.1,16598,17171
NW_024540262.1,349654,352508
NW_024540272.1,302067,305771
NW_024540272.1,347667,350727
NW_024540278.1,451,751
NW_024540278.1,271070,272138
NW_024540280.1,30810,31676
NW_024540300.1,90045,91231
NW_024540301.1,13300,20312
NW_024540350.1,117326,119152
NW_024540397.1,120184,122392
NW_024540415.1,67073,68084
NW_024540445.1,47895,48396
NW_024540476.1,48647,50608
NW_024540479.1,45159,45930
NW_024540480.1,51938,53689
NW_024540499.1,26938,29039
NW_024540566.1,16176,16857
NW_024540617.1,2836,5143
NW_024537570.1,585783,592211
NW_024539534.1,253462,253900
NW_024539534.1,509229,509904
NW_024539534.1,648472,649952
NW_024539555.1,321273,322668
NW_024539562.1,218507,219561
NW_024537595.1,20776,21339
NW_024537595.1,155281,159078
NW_024539605.1,91146,92452
NW_024539619.1,118436,119713
NW_024539624.1,88200,89856
NW_024537612.1,32965,33758
NW_024537612.1,202142,203478
NW_024539660.1,67337,70949
NW_024539660.1,82202,82761
NW_024537620.1,23255,25998
NW_024539812.1,1462,3404
NW_024539866.1,28691,30475
NW_024537750.1,34176,35986
NW_024538053.1,10369,12907
NW_024539239.1,309371,310677
NW_024539239.1,376933,377930
NW_024539241.1,49498,50509
NW_024539270.1,118247,119625
NW_024539270.1,141502,141890
NW_024539293.1,147546,148700
NW_025064855.1,326209,328516
NW_025064855.1,1654225,1655167
NW_025065050.1,499290,500640
NW_025065062.1,259025,260957
NW_025065083.1,19206,21792
NW_025091320.1,2375133,2375841
NC_057326.1,1033155,1034481
NC_057326.1,1857229,1858207
NC_057326.1,2237895,2238612
NW_025064881.1,21030,21464
NW_025064881.1,58920,60809
NW_025064881.1,888813,889319
NW_025064881.1,936817,938438
NW_025064881.1,1355939,1356131
NW_025064904.1,229502,230738
NW_025064904.1,524414,526406
NW_025064904.1,673916,674378
NW_025064907.1,72805,73032
NW_025064921.1,321208,322071
NW_019028990.1,295405,298420
NW_019028992.1,245251,245601
NW_019029021.1,124052,125607
NW_019029037.1,231479,232763
NW_017802361.1,49466,51257
NW_017802361.1,380002,380939
NW_017802361.1,476684,479098
NW_017802373.1,289760,290575
NW_003307543.1,685148,688502
NW_003307543.1,945294,946890
NW_003307543.1,1100038,1100956
NW_003307543.1,1157040,1158556
NW_003307543.1,2403382,2403823
NW_003307543.1,2617472,2620140
NW_003307543.1,2665388,2667111
NW_003307543.1,2786566,2789804
NW_003307543.1,2977608,2979866
NW_003307543.1,3442920,3443715
NW_003307543.1,3537926,3538629
NW_003307543.1,3639978,3642072
NC_035790.1,152264,154451
NC_035790.1,826926,827508
NC_035790.1,1064092,1065514
NC_035790.1,1078601,1079869
NC_035790.1,2184217,2185258
NC_035790.1,2658895,2661013
NC_035790.1,2807657,2807906
NC_035790.1,3279244,3280348
NC_035790.1,3441566,3443175
NC_035790.1,3472458,3474549
NC_035790.1,3564662,3567312
NC_035790.1,4159072,4159911
NC_035790.1,4392956,4393214
NC_035790.1,4682636,4682954
NC_035790.1,5430393,5430630
NC_035790.1,5711316,5712300
NC_035790.1,6200812,6202405
NC_035790.1,6464590,6466165
NC_035790.1,6591994,6598057
NC_035790.1,7572083,7572335
NC_035790.1,7649857,7652349
NC_035790.1,8509956,8510145
NW_024467575.1,204757,206941
NW_024467575.1,416368,416881
NW_024467575.1,1281269,1283628
NW_024467575.1,2570743,2573188
NW_024467575.1,3786870,3787293
NW_024467598.1,202474,203800
NW_024467598.1,322844,328778
NW_024467600.1,253377,253984
NW_024467604.1,148590,149135
NW_024467303.1,353723,357460
NW_024467303.1,668121,669130
NW_024467303.1,678096,678830
NW_024467305.1,140790,142592
NW_024467305.1,334439,336270
NW_024467305.1,496949,499468
NW_024467350.1,35003,35751
NW_024467419.1,404552,407176
NW_024467419.1,505483,506367
NW_024467419.1,569128,570304
NW_024467477.1,94845,95324
NW_024539351.1,47057,48841
NW_024539351.1,92557,93995
NW_024539398.1,29423,31230
NW_024539429.1,64,584
NW_024539433.1,36221,36921
NW_024545252.1,314286,317277
NW_024545252.1,761333,761693
NW_024545252.1,1162006,1164283
NW_024545252.1,1787074,1791793
NW_024545252.1,2043567,2045082
NW_024545263.1,191166,192099
NW_024545264.1,276599,277541
NW_024545274.1,192874,193738
NC_054862.1,893798,894779
NC_054862.1,1149661,1151115
NC_054862.1,1518374,1519734
NC_054862.1,2091406,2092837
NC_054862.1,2138289,2138643
NC_054862.1,2647905,2649851
NC_054862.1,3223642,3224878
NC_054862.1,3564715,3565810
NC_054863.1,367568,368499
NC_054863.1,918174,919356
NC_054863.1,1220973,1221553
NC_054863.1,1701801,1703202
NC_054863.1,2156400,2159142
NC_054863.1,2464676,2464970
NC_054863.1,3097973,3103989
NC_054863.1,3268680,3269967
NW_024541258.1,173027,173414
NW_024541258.1,566797,568239
NW_024541262.1,524593,525733
NW_024541271.1,536123,537867
NW_024541313.1,247664,249030
NW_024541337.1,114271,116430
NW_024541355.1,26069,27285
NW_024541355.1,97361,101002
NW_024542029.1,862,2890
NW_024542067.1,36248,37928
NW_024542067.1,116077,119670
NW_024542082.1,168583,169294
NW_024542091.1,119838,121595
NW_024542091.1,156596,158199
NW_024542099.1,131896,132881
NW_024542099.1,198537,198927
NW_024542103.1,285162,288490
NW_024542125.1,174806,176972
NW_024542154.1,50143,50458
NW_024542182.1,74270,74745
NW_024542192.1,42259,43679
NW_024542196.1,53614,58922
NC_054698.1,567039,567541
NC_054698.1,595390,599921
NC_054698.1,848711,849419
NC_054698.1,925394,926654
NC_054698.1,2428129,2428203
NC_054698.1,2992353,2993394
NT_165979.1,355310,355983
NT_165979.1,754975,756485
NT_165979.1,1579610,1579994
NT_165979.1,1585659,1586473
NT_165979.1,2193262,2194723
NT_165979.1,2701906,2704634
NT_165979.1,2963065,2966411
NT_165979.1,3089766,3090506
NT_165979.1,3173199,3173968
NT_165979.1,3649165,3650839
NT_165979.1,3894890,3898215
NT_165979.1,3960481,3960562
NT_165979.1,4654100,4655678
NT_165981.1,296027,299970
NT_165981.1,1048098,1050075
NT_165981.1,1659945,1661960
NT_165981.1,1876246,1877941
NT_165981.1,2401169,2402391
NT_165981.1,2425007,2426981
NT_165981.1,2659262,2659964
NT_165981.1,2848163,2850085
NT_165981.1,2883915,2885169
NT_165981.1,2989886,2993674
NT_165981.1,3296114,3297195
NT_165981.1,3303776,3306151
NT_165981.1,3640679,3640877
NT_165981.1,3711090,3713205
NT_165981.1,3824127,3825627
NW_025065215.1,292322,293519
NW_025065215.1,358576,359026
NW_025065215.1,777024,779652
NW_025065215.1,889726,890881
NW_025065215.1,1195983,1197186
NW_025065215.1,1229162,1229609
NW_024065950.1,24383,26297
NW_007361013.1,113534,114480
NW_007361013.1,563567,564864
NW_007361013.1,731764,733220
NW_007361013.1,840222,840900
NW_007361037.1,228284,230136
NW_007361056.1,61685,63770
NW_025544662.1,556761,557388
NW_025544662.1,724321,726269
NW_025544662.1,1260798,1262671
NW_025544662.1,1818501,1818834
NW_025544662.1,2099474,2102028
NW_025544662.1,2234847,2235300
NW_025544662.1,2318318,2320023
NW_025544662.1,2332801,2333709
NW_025544662.1,2505074,2506662
NW_025544669.1,69624,70954
NW_025544676.1,161043,162980
NW_025544676.1,163200,167248
NW_025544695.1,907528,922274
NW_025544695.1,976111,980974
NW_025544695.1,1295510,1299323
NW_025544701.1,104545,105629
NW_025544748.1,28062,28502
NW_025544748.1,420344,422698
NC_030961.1,1290702,1292615
NC_030961.1,1329798,1331486
NC_030961.1,1952895,1958087
NC_030961.1,3782331,3782909
NC_030961.1,4051009,4051888
NC_030961.1,4052937,4057832
NW_017263917.1,118331,119321
NW_017263917.1,178243,179310
NW_017263917.1,465879,467847
NW_017263917.1,585234,586038
NW_017263917.1,1360273,1361995
NW_017263917.1,2490870,2493543
NW_017263917.1,2896971,2899956
NW_017263917.1,3710956,3711581
NW_017263917.1,3730688,3733920
NW_017263917.1,4093261,4094705
NW_017263917.1,4384780,4386517
NW_023500908.1,467186,467714
NW_023500908.1,2417228,2419424
NW_023500908.1,2449071,2450820
NW_023500908.1,2960793,2962334
NW_023500908.1,3194586,3195441
NW_023500908.1,3292455,3292950
NW_023500908.1,3533159,3535176
NW_023500908.1,3914422,3915535
NW_023500908.1,4061162,4068875
NW_023500908.1,4268536,4270792
NW_023500908.1,5162100,5162895
NW_023500908.1,5177923,5179441
NW_023500908.1,5324807,5325440
NW_023500908.1,6041217,6042392
NW_023500908.1,6397678,6399286
NW_023500908.1,7054400,7059072
NW_023336260.1,848461,852741
NW_023336260.1,893507,896526
NW_023336260.1,1177346,1178147
NW_023336260.1,1687514,1688006
NW_023336260.1,2326743,2334035
NW_023336260.1,2398688,2402047
NW_023336260.1,3199435,3202993
NW_023336260.1,3604444,3605319
NW_023336260.1,3746807,3748388
NW_023336266.1,625087,626177
NW_023336266.1,1326244,1327250
NW_023336266.1,2047164,2048415
NW_023501018.1,79017,81001
NW_023501018.1,723080,724502
NW_023501018.1,1174044,1174838
NW_023501018.1,1290916,1291933
NW_023501018.1,1298030,1299278
NW_023501018.1,1793275,1793722
NW_023501018.1,2066108,2068496
NW_023501018.1,2187855,2189090
NW_023501018.1,2286766,2287402
NW_023501018.1,2689752,2691116
NW_023501018.1,2985433,2985832
NW_023501018.1,5274732,5275777
NW_023501022.1,1023041,1024674
NW_023501022.1,1314165,1316538
NW_023501022.1,3566896,3568975
NW_023501022.1,3934335,3936254
NW_023501023.1,1058456,1059287
NW_023501023.1,1276872,1277280
NW_023501023.1,1787868,1789544
NW_023501023.1,2342903,2343344
